population,households,median_income,median_house_value,total_bedrooms,total_rooms,latitude,longitude,housing_median_age
2452,1048,72685.0,233700.0,1170,1170,35.4263119,-79.1017697,27.0
1120,346,42333.0,108300.0,359,359,35.4176945,-79.1603329,39.0
2527,723,48727.0,99300.0,864,864,35.3393228,-79.1928772,26.0
1243,486,86638.0,136200.0,552,552,35.5335522,-79.2141454,40.0
1962,711,51597.0,140900.0,733,733,35.41549439999999,-79.24977309999998,36.0
1832,691,47287.0,124300.0,814,814,35.5088734,-79.0427393,32.0
1043,459,36492.0,101600.0,471,471,35.2018611,-77.54171219999999,40.0
1312,530,47738.0,106400.0,603,603,35.1748611,-77.60638309999999,29.0
1404,780,32256.0,121200.0,834,834,35.3004947,-77.59320799999999,42.0
1481,698,70893.0,135700.0,833,833,35.2906484,-77.5978195,48.0
1384,488,40530.0,55700.0,533,533,35.0721307,-77.66536479999999,43.0
1814,723,35521.0,68200.0,766,766,35.053372700000004,-77.7222709,36.0
2069,610,51000.0,102500.0,651,651,35.1924699,-77.7784272,22.0
329,208,19274.0,38800.0,387,387,35.265969899999995,-77.5725978,67.0
568,350,13491.0,,388,388,35.267097799999995,-77.5830453,59.0
653,350,36528.0,74600.0,430,430,35.2675608,-77.61309870000001,58.0
894,428,16688.0,,573,573,35.26478710000001,-77.59451709999999,57.0
690,350,23095.0,,444,444,35.3405027,-77.8005584,53.0
1338,623,35750.0,97500.0,701,701,35.2686055,-77.75877209999999,39.0
2208,774,48636.0,114600.0,885,885,35.269842700000005,-77.80645240000001,34.0
1553,583,20801.0,97400.0,583,583,35.329500200000005,-77.75668490000001,23.0
1035,322,40750.0,48800.0,387,387,35.2918169,-77.5746079,55.0
985,419,29013.0,65900.0,613,613,35.2734265,-77.5769476,63.0
1534,549,22112.0,76100.0,727,727,35.2838907,-77.56655649999999,58.0
1272,445,96510.0,170900.0,559,559,35.2804028,-77.6007277,54.0
1723,677,45313.0,107400.0,814,814,35.276000399999994,-77.5897321,57.0
594,324,22455.0,73000.0,457,457,35.2827672,-77.5841208,59.0
762,335,29189.0,76500.0,509,509,35.2644395,-77.53544190000001,53.0
1363,566,32151.0,75700.0,640,640,35.2737219,-77.55007420000001,44.0
1523,549,44954.0,52100.0,661,661,35.322557700000004,-77.6379989,31.0
602,299,46875.0,120600.0,331,331,35.3598749,-77.57039259999999,43.0
1042,449,39083.0,97600.0,495,495,35.3373144,-77.61117929999999,38.0
1214,423,44960.0,133100.0,519,519,35.347802200000004,-77.52296120000001,46.0
1250,559,35574.0,79800.0,803,803,35.3817076,-77.4897778,34.0
609,211,51010.0,88700.0,310,310,35.3430015,-77.427008,38.0
985,408,43000.0,78800.0,437,437,35.3001283,-77.52815059999999,30.0
920,353,39890.0,80800.0,484,484,35.218205299999994,-77.59985809999999,45.0
1036,437,29330.0,41200.0,437,437,35.2375692,-77.6080479,27.0
897,452,45357.0,78000.0,496,496,35.1935145,-77.6510422,41.0
1916,640,34274.0,88000.0,723,723,35.21175529999999,-77.6628175,28.0
672,278,11613.0,,359,359,35.245885799999996,-77.57055,65.0
832,351,15508.0,26900.0,541,541,35.2536597,-77.5651673,65.0
1048,406,51750.0,96600.0,406,406,35.250826200000006,-77.6869432,40.0
1228,512,52981.0,89600.0,512,512,35.2795163,-77.6340233,45.0
1817,696,73065.0,142600.0,741,741,35.2865126,-77.702348,37.0
882,445,38977.0,85800.0,611,611,35.2617888,-77.46658959999999,37.0
759,300,36520.0,90200.0,411,411,35.1126679,-77.5956542,36.0
2248,695,39873.0,107200.0,736,736,35.292856,-77.62420300000001,40.0
2270,852,48125.0,75000.0,931,931,35.136151500000004,-77.72326559999999,35.0
438,180,18906.0,,325,325,35.2608233,-77.5734251,68.0
467,197,10245.0,,279,279,35.264880600000005,-77.56669720000001,63.0
2531,1039,51577.0,148100.0,1176,1176,35.2920191,-77.66617509999999,34.0
2033,799,52132.0,99100.0,1038,1038,35.341418299999994,-77.72271540000001,26.0
1906,770,45735.0,163900.0,948,948,35.465849600000006,-81.2223475,30.0
1476,585,54879.0,140400.0,659,659,35.4525081,-81.3614709,32.0
1738,647,48533.0,134400.0,688,688,35.44931270000001,-81.4118738,33.0
1456,492,55189.0,150200.0,666,666,35.4743587,-81.2622725,60.0
838,295,15273.0,71900.0,378,378,35.4655281,-81.2600857,61.0
1157,518,50083.0,148800.0,557,557,35.468487599999996,-81.2465611,50.0
635,304,63971.0,215700.0,304,304,35.4787344,-81.2535566,68.0
1100,395,,119100.0,395,395,35.4275827,-81.273814,24.0
2462,986,41930.0,104600.0,1142,1142,35.4447533,-81.3107983,29.0
1120,448,35897.0,135000.0,589,589,35.5288829,-81.4368095,33.0
1173,452,50489.0,115300.0,521,521,35.5448396,-81.492278,35.0
2362,844,69313.0,144800.0,957,957,35.5225227,-81.3125335,22.0
2537,1122,68056.0,245900.0,1222,1222,35.50452429999999,-81.0277942,17.0
1347,531,80052.0,238500.0,584,584,35.4803788,-81.00328780000001,20.0
1162,434,92115.0,391900.0,434,434,35.4515475,-80.9818483,16.0
1932,777,73491.0,315400.0,868,868,35.466752500000005,-80.9724873,29.0
1676,672,105970.0,378600.0,766,766,35.499516799999995,-80.9854398,22.0
3836,1393,130046.0,501300.0,1500,1500,35.53027279999999,-80.9741375,16.0
1938,795,58608.0,195400.0,886,886,35.486918200000005,-81.1824632,26.0
2575,1068,38636.0,132700.0,1158,1158,35.4969715,-81.2313532,28.0
1119,297,26910.0,67400.0,318,318,35.4849245,-81.2274728,37.0
1466,607,57264.0,131400.0,614,614,35.507629,-81.19752779999999,40.0
1606,572,55875.0,170600.0,655,655,35.532850399999994,-81.1689573,26.0
2279,911,59813.0,218800.0,939,939,35.48827670000001,-81.0692385,25.0
1893,747,68813.0,177100.0,747,747,35.4819799,-81.1372223,29.0
1274,476,49896.0,131600.0,554,554,35.464757899999995,-81.1757429,37.0
946,386,63333.0,89800.0,439,439,35.4340617,-81.1797406,37.0
1761,682,62000.0,138600.0,738,738,35.4279279,-81.1348035,30.0
1250,494,67024.0,156100.0,530,530,35.4581036,-81.1213377,23.0
1224,341,66125.0,235400.0,427,427,35.431515999999995,-81.1017171,31.0
1444,657,43295.0,99800.0,725,725,35.4376689,-81.0640436,28.0
1909,739,30486.0,92000.0,756,756,35.5455523,-81.0447138,27.0
1670,684,69706.0,159300.0,684,684,35.5423103,-81.2617819,26.0
1298,652,27031.0,81600.0,652,652,35.536654799999994,-81.2323559,22.0
2422,863,43731.0,90500.0,900,900,35.5264411,-81.20911269999999,36.0
1592,617,43063.0,148900.0,701,701,35.466729,-81.46330909999999,27.0
696,247,30580.0,106900.0,284,284,35.4560101,-81.2529079,67.0
535,222,,,351,351,35.4803894,-81.2454446,59.0
908,357,27813.0,129700.0,357,357,35.4514906,-81.2751301,39.0
1222,623,30444.0,114000.0,623,623,35.42593660000001,-81.23817079999999,47.0
1823,686,48947.0,152000.0,755,755,35.5423919,-81.385788,32.0
4132,1580,75897.0,228000.0,1662,1662,35.42527329999999,-80.995636,16.0
1754,736,69786.0,474700.0,860,860,35.481978000000005,-80.9598295,21.0
951,406,85278.0,321800.0,470,470,35.538897,-80.9977039,25.0
985,423,36672.0,100500.0,476,476,35.48252,-81.2125566,58.0
1657,620,48875.0,165500.0,676,676,35.5452632,-81.13796020000001,21.0
2306,934,60833.0,169000.0,1049,1049,35.526459,-81.1242886,22.0
1111,437,54797.0,94100.0,469,469,35.4893481,-81.35085409999999,30.0
1421,596,65000.0,139400.0,596,596,35.500152899999996,-81.267776,33.0
2361,902,37361.0,119000.0,998,998,35.4461884,-81.22041209999999,45.0
1064,424,28500.0,153200.0,447,447,35.6211045,-82.1494013,31.0
1652,611,46932.0,124600.0,681,681,35.6607444,-82.11733659999999,42.0
1753,678,51100.0,121500.0,802,802,35.6976532,-82.1539532,43.0
1953,538,22432.0,131000.0,583,583,35.65438220000001,-81.9487061,30.0
2477,968,36667.0,109000.0,1125,1125,35.636155,-81.87761590000001,25.0
707,291,62743.0,,325,325,35.5833625,-81.9637485,33.0
1304,601,42218.0,110200.0,654,654,35.604917799999996,-82.0097526,33.0
2707,1002,41875.0,122600.0,1269,1269,35.5621397,-82.09987779999999,25.0
1513,562,42234.0,88600.0,692,692,35.7081956,-81.99109109999999,50.0
1046,407,53125.0,140800.0,451,451,35.7018035,-82.0127405,40.0
577,222,27614.0,122500.0,247,247,35.688872100000005,-82.0066359,50.0
1299,610,41822.0,141100.0,706,706,35.6573481,-81.99583709999999,42.0
1451,706,39125.0,92800.0,746,746,35.6522984,-82.0194939,26.0
1337,508,33462.0,89700.0,527,527,35.6689527,-82.02270809999999,40.0
730,334,46250.0,207500.0,658,658,35.8587263,-81.9728352,45.0
1723,667,45365.0,69100.0,958,958,35.8099201,-82.11744159999999,37.0
2062,794,55443.0,118400.0,937,937,35.758492700000005,-81.9925373,26.0
863,427,36161.0,176700.0,463,463,35.741972499999996,-82.0764056,38.0
2572,1098,42148.0,154500.0,1334,1334,35.7274074,-81.9326071,37.0
1129,448,35697.0,116500.0,644,644,35.697425200000005,-81.90662059999998,37.0
1036,368,31406.0,94600.0,390,390,35.685773600000005,-81.96701759999999,40.0
939,456,44412.0,119000.0,475,475,35.6530035,-82.0461955,38.0
2299,763,67125.0,137400.0,782,782,35.654305,-82.0776307,23.0
652,306,44091.0,85000.0,414,414,35.694390000000006,-82.0366078,42.0
1444,473,38114.0,84300.0,624,624,35.6833548,-81.9883999,59.0
1661,573,40972.0,96400.0,766,766,35.6086409,-82.2101757,36.0
1213,557,25547.0,67400.0,688,688,35.679239,-82.22323759999999,45.0
1741,731,37179.0,115300.0,897,897,35.5853174,-81.908751,27.0
814,358,24871.0,104600.0,378,378,35.5524912,-81.9822265,32.0
1573,720,58750.0,166100.0,874,874,35.567399,-82.16851590000002,22.0
1818,760,35000.0,90300.0,760,760,35.6837614,-81.99981629999999,58.0
702,343,42902.0,170300.0,671,671,35.245144700000004,-83.52204040000001,32.0
882,383,42604.0,139600.0,686,686,35.073894,-83.38009699999999,38.0
1136,594,33667.0,111600.0,946,946,35.137906799999996,-83.3220119,37.0
957,515,53292.0,153000.0,639,639,35.1418854,-83.38836440000001,35.0
1943,860,50851.0,189000.0,973,973,35.132897899999996,-83.3635913,29.0
704,255,59837.0,123100.0,354,354,35.1137173,-83.4037873,51.0
1215,638,38960.0,200800.0,955,955,35.134697700000004,-83.4285558,38.0
1140,507,30774.0,114300.0,582,582,35.1572653,-83.42326779999999,38.0
1529,685,40640.0,139200.0,1057,1057,35.2244826,-83.3102964,38.0
1423,704,45625.0,152900.0,956,956,35.1893384,-83.3279065,36.0
1171,530,53000.0,153100.0,857,857,35.3033474,-83.4175099,32.0
1426,672,41221.0,152500.0,1121,1121,35.248517,-83.35910909999998,37.0
1124,485,43688.0,117200.0,572,572,35.215185600000005,-83.3854241,30.0
617,218,40000.0,125500.0,317,317,35.1708456,-83.4019875,51.0
416,235,45563.0,177300.0,418,418,35.1908853,-83.3868149,42.0
1455,715,28859.0,149300.0,865,865,35.179691399999996,-83.3721387,38.0
1323,587,55114.0,221300.0,813,813,35.17931289999999,-83.436973,21.0
1382,717,53365.0,409600.0,2172,2172,35.09261179999999,-83.21893680000001,38.0
897,401,30744.0,170900.0,866,866,35.2240557,-83.6354791,37.0
1033,345,39514.0,172300.0,717,717,35.1346999,-83.5620455,37.0
735,284,62115.0,156300.0,658,658,35.0489688,-83.35063259999998,42.0
1859,828,82237.0,182300.0,918,918,35.028701700000006,-83.46596159999999,29.0
1623,698,46731.0,178100.0,1023,1023,35.0809925,-83.4312365,30.0
820,374,51136.0,225800.0,825,825,35.1695114,-83.2762855,32.0
1019,454,33722.0,111700.0,672,672,35.2037367,-83.3716119,37.0
2479,1066,41436.0,167000.0,1277,1277,35.18768,-83.4120986,31.0
2228,1078,66927.0,581300.0,2849,2849,35.01812,-83.23509,33.0
1172,528,36250.0,134600.0,798,798,35.242702799999996,-83.4270056,37.0
1409,541,43234.0,148800.0,658,658,35.878263700000005,-82.51413240000001,36.0
1083,476,26667.0,111200.0,781,781,35.8943985,-82.8256925,37.0
1010,456,38813.0,188200.0,734,734,35.777595700000006,-82.8834243,41.0
1547,617,33717.0,159600.0,1009,1009,35.929219200000006,-82.55927940000001,31.0
629,280,36250.0,263000.0,298,298,35.854144,-82.6207979,40.0
1510,635,38839.0,204300.0,711,711,35.8196594,-82.5307657,35.0
1301,337,67782.0,267500.0,359,359,35.804586900000004,-82.5543446,39.0
528,233,41728.0,168100.0,489,489,35.7861154,-82.7735687,48.0
904,444,35139.0,173200.0,520,520,35.8642073,-82.71262990000001,40.0
832,430,30000.0,163900.0,554,554,35.8023844,-82.6968156,50.0
1668,570,61071.0,308900.0,705,705,35.83005,-82.65572579999998,31.0
1884,711,57975.0,219100.0,863,863,35.8421359,-82.4647593,27.0
1348,622,32344.0,96600.0,769,769,35.972058200000006,-82.68257209999999,37.0
2284,750,48438.0,174100.0,815,815,35.8638803,-82.5811263,47.0
1730,583,47478.0,255100.0,601,601,35.799476899999995,-82.59505279999999,24.0
1738,767,50350.0,144800.0,1026,1026,35.724209,-82.76976429999999,28.0
1233,548,61667.0,107800.0,548,548,35.7376347,-76.9155548,35.0
1295,528,41875.0,88700.0,602,602,35.8377677,-76.97552259999999,38.0
1483,591,37212.0,77600.0,831,831,35.8532429,-77.2420858,55.0
1416,507,36250.0,88000.0,562,562,35.799684899999995,-77.2284614,47.0
954,421,37147.0,87000.0,493,493,35.8584065,-77.0539375,59.0
451,240,37679.0,129900.0,413,413,35.861534000000006,-77.05966120000001,60.0
1212,452,,98100.0,671,671,35.8525907,-77.11375340000001,49.0
1202,498,31528.0,101500.0,586,586,35.8871093,-77.06704909999999,45.0
667,238,33232.0,59700.0,398,398,35.8794446,-77.166163,40.0
913,385,44356.0,91400.0,400,400,35.7242255,-77.0102825,44.0
874,416,28661.0,95200.0,612,612,35.8522714,-77.0519233,52.0
1128,485,51250.0,200600.0,616,616,35.814984100000004,-77.0970819,44.0
959,414,27679.0,154400.0,454,454,35.8311748,-77.05001109999999,48.0
998,461,34016.0,83500.0,564,564,35.9954607,-77.31893670000001,45.0
717,311,31976.0,58900.0,394,394,35.9285114,-77.13538840000001,34.0
1935,715,41688.0,79200.0,839,839,35.819225200000005,-76.8370074,43.0
438,146,36250.0,55400.0,198,198,35.8128734,-77.2940957,41.0
2197,853,44256.0,95900.0,1030,1030,35.7625575,-77.11046280000001,34.0
1640,643,49330.0,90200.0,686,686,35.7927855,-77.17327809999999,27.0
926,387,52604.0,79000.0,428,428,35.8446275,-77.0664789,47.0
416,232,22111.0,78800.0,283,283,35.8971662,-77.292158,41.0
2084,693,154911.0,627400.0,708,708,35.119986,-80.81541259999999,35.0
1204,558,99265.0,467700.0,666,666,35.1251088,-80.8216801,45.0
899,254,250001.0,700400.0,254,254,35.1026974,-80.82212940000001,40.0
764,279,166382.0,704700.0,279,279,35.1364606,-80.814043,35.0
115,62,,85600.0,62,62,35.1847194,-80.8830154,55.0
1179,367,50515.0,78700.0,435,435,35.2037515,-80.88729920000002,55.0
1598,596,25855.0,83800.0,647,647,35.2169776,-80.899215,22.0
646,281,,157500.0,329,329,35.2184527,-80.8908948,47.0
1197,438,40690.0,96600.0,457,457,35.2138391,-80.9087099,50.0
767,257,20446.0,181700.0,344,344,35.2289906,-80.881006,59.0
891,302,29467.0,,329,329,35.23873820000001,-80.86531,27.0
1740,908,83438.0,266700.0,1071,1071,35.2334865,-80.8661422,17.0
1353,436,27857.0,92300.0,557,557,35.246953600000005,-80.88887249999999,61.0
452,159,63508.0,97400.0,230,230,35.2386336,-80.87937990000002,66.0
1725,413,25363.0,142500.0,547,547,35.2446927,-80.85792359999999,48.0
1159,466,30000.0,88000.0,520,520,35.236510100000004,-80.8928768,62.0
1136,438,31719.0,97400.0,438,438,35.226786,-80.90343879999999,46.0
819,315,38884.0,77800.0,374,374,35.22629310000001,-80.89136040000001,58.0
1749,1183,65195.0,198800.0,1289,1289,35.233907099999996,-80.83805219999999,32.0
1151,719,73510.0,275000.0,884,884,35.2364732,-80.8484084,14.0
2116,813,38561.0,190400.0,897,897,35.2272666,-80.78256280000001,60.0
1289,535,51910.0,170800.0,676,676,35.2194614,-80.7862865,54.0
2720,915,71250.0,202300.0,915,915,35.123887200000006,-80.6840065,31.0
1495,617,30057.0,89200.0,708,708,35.257056299999995,-80.8602973,50.0
1453,578,77500.0,206300.0,578,578,35.1208721,-80.67067829999999,33.0
2650,842,95463.0,379400.0,842,842,35.1502994,-80.65780190000001,21.0
1679,711,91375.0,234100.0,749,749,35.143184999999995,-80.6519109,28.0
3151,1193,83750.0,410900.0,1267,1267,35.0869928,-80.8027666,26.0
3633,1242,130299.0,419700.0,1261,1261,35.0715395,-80.8091794,26.0
1310,576,117250.0,848800.0,655,655,35.114630600000005,-80.8434804,27.0
884,408,38191.0,152500.0,437,437,35.1903317,-80.7897279,53.0
998,567,44631.0,266000.0,691,691,35.2153232,-80.8685502,58.0
1292,540,91591.0,295800.0,583,583,35.2168325,-80.86278420000001,59.0
1787,794,149167.0,361100.0,1017,1017,35.5134331,-80.8904282,30.0
1385,603,18828.0,97500.0,660,660,35.2661741,-80.848552,50.0
1066,528,26939.0,85500.0,615,615,35.2510156,-80.8495338,57.0
2105,1056,44063.0,278400.0,1191,1191,35.5009147,-80.8922911,27.0
1753,555,148618.0,536400.0,635,635,35.1385534,-80.7945506,43.0
1257,573,74468.0,369900.0,749,749,35.1362146,-80.786998,33.0
1443,633,95045.0,443700.0,669,669,35.1424175,-80.8099605,42.0
929,366,102000.0,396000.0,366,366,35.1489776,-80.7937045,39.0
1180,519,115035.0,669600.0,571,571,35.1761471,-80.8064703,60.0
1385,641,84973.0,486900.0,681,681,35.186962,-80.8026403,16.0
959,370,171806.0,485900.0,415,415,35.181569700000004,-80.7957128,59.0
1511,605,84041.0,397600.0,605,605,35.123225700000006,-80.84651170000001,41.0
616,279,151042.0,392900.0,279,279,35.135858500000005,-80.84178759999999,53.0
1791,836,113917.0,455400.0,888,888,35.1306614,-80.84642290000001,33.0
1745,750,106121.0,287300.0,750,750,35.1227635,-80.775959,27.0
1890,1016,60179.0,254900.0,1016,1016,35.150702,-80.8535714,28.0
1516,692,49231.0,260700.0,796,796,35.2108315,-80.78772190000001,51.0
3007,1005,29926.0,,1052,1052,35.214825899999994,-80.7940334,42.0
905,283,45969.0,152400.0,283,283,35.215668900000004,-80.7270583,41.0
3622,1004,40404.0,106800.0,1144,1144,35.213520700000004,-80.7352598,39.0
2847,1206,65814.0,189500.0,1325,1325,35.1392464,-80.7544662,36.0
694,299,42543.0,166700.0,355,355,35.204830799999996,-80.78057259999999,63.0
1465,527,114635.0,338900.0,540,540,35.1467548,-80.779567,52.0
2118,753,41031.0,137900.0,762,762,35.19269129999999,-80.7211777,36.0
2500,874,46471.0,130400.0,892,892,35.1916878,-80.714559,34.0
2604,943,41365.0,608200.0,1090,1090,35.1352049,-80.7762656,34.0
600,370,68542.0,363300.0,427,427,35.218428,-80.8258117,2018.0
1994,778,152600.0,776200.0,844,844,35.463181,-80.9224796,17.0
1576,483,84650.0,221100.0,483,483,35.3920017,-80.8391093,20.0
1378,1032,109167.0,351500.0,1369,1369,35.2255892,-80.84903919999999,10.0
949,690,51875.0,283300.0,767,767,35.21341029999999,-80.8408505,15.0
862,305,29375.0,258700.0,324,324,35.2244691,-80.82347759999999,12.0
634,274,52647.0,166400.0,300,300,35.237917700000004,-80.8077325,64.0
1739,717,71385.0,231100.0,758,758,35.248861700000006,-80.7906553,17.0
1511,760,78375.0,341400.0,835,835,35.2437169,-80.80240620000001,61.0
1700,705,84866.0,227500.0,733,733,35.134258,-80.74899920000001,36.0
1762,1138,79113.0,321800.0,1260,1260,35.2218499,-80.8584275,11.0
1315,485,112813.0,473600.0,485,485,35.2282001,-80.80518149999999,74.0
1028,518,82414.0,407400.0,557,557,35.2255074,-80.8124499,75.0
457,272,115926.0,318800.0,305,305,35.222134600000004,-80.80619399999999,63.0
2420,882,32992.0,169200.0,951,951,35.1988362,-80.7313572,41.0
1945,496,45882.0,131000.0,544,544,35.193433,-80.72876629999999,43.0
1605,461,42472.0,134500.0,507,507,35.1937986,-80.73814509999998,45.0
966,523,53380.0,331500.0,661,661,35.21007410000001,-80.83161379999999,31.0
2663,1157,79243.0,280500.0,1204,1204,35.0787553,-80.8306632,30.0
1839,921,63481.0,145600.0,1017,1017,35.08251729999999,-80.8419751,25.0
3177,1027,169250.0,575200.0,1101,1101,35.1016808,-80.766109,23.0
1137,396,125250.0,322800.0,396,396,35.107352,-80.75230079999999,33.0
1305,664,46531.0,292400.0,664,664,35.1145078,-80.73012270000001,30.0
3590,1196,69327.0,201400.0,1218,1218,35.1107571,-80.7113837,38.0
2975,1034,100000.0,256200.0,1079,1079,35.097550299999995,-80.7001724,29.0
2459,853,69750.0,167300.0,862,862,35.0545191,-80.87826690000001,31.0
2140,1017,102560.0,315500.0,1017,1017,35.0575792,-80.8616233,21.0
1909,685,92039.0,420000.0,737,737,35.0386823,-80.84274570000001,17.0
2425,933,119508.0,625000.0,985,985,35.048665299999996,-80.86008740000001,14.0
1732,607,44810.0,125300.0,653,653,35.2880619,-80.9319255,19.0
1928,658,51154.0,99300.0,737,737,35.2918377,-80.91926109999999,18.0
2059,815,138516.0,447500.0,920,920,35.3348898,-80.953386,19.0
1516,672,52242.0,173800.0,681,681,35.339687,-80.9224598,22.0
1313,511,61690.0,182900.0,629,629,35.3175467,-80.9229182,32.0
3912,1432,61705.0,120300.0,1446,1446,35.2967738,-80.9084345,14.0
3197,1081,67388.0,168600.0,1081,1081,35.3413691,-80.9008142,17.0
2931,1038,59403.0,187900.0,1056,1056,35.3487544,-80.87192900000001,22.0
3384,1294,64151.0,144400.0,1294,1294,35.3403645,-80.86725290000001,15.0
2665,1356,58846.0,,1796,1796,35.3448115,-80.85149659999999,11.0
2754,921,67401.0,145800.0,976,976,35.3193776,-80.88502629999999,19.0
2051,708,58654.0,137500.0,723,723,35.320221200000006,-80.8720245,15.0
4347,1232,41100.0,127900.0,1275,1275,35.32110170000001,-80.8532074,38.0
864,395,53977.0,210900.0,431,431,35.458986100000004,-80.88358259999998,12.0
3059,1083,159145.0,506600.0,1126,1126,35.4733279,-80.93519,20.0
1158,758,78846.0,315800.0,943,943,35.4576447,-80.891131,23.0
3197,1373,77168.0,264700.0,1577,1577,35.473234399999996,-80.88132940000001,14.0
1962,1050,81098.0,189700.0,1135,1135,35.447641600000004,-80.8875699,20.0
